3 0 1 0 0 0 0 0 1 0.115 0.063000001 0.079000004 0.061000001
3 0 1 0 0 0 0 1 0 0.041999999 0.030999999 0.063000001 0.061000001
4 0 0 0 1 0 0 0 0 0.11 0.081 0.079000004 0.066
4 0 0 0 1 0 0 0 0 0.11 0.081 0.079000004 0.066
4 0 1 0 0 0 0 0 0 0.13500001 0.081 0.079000004 0.066
4 0 1 0 0 0 0 0 0 0.13500001 0.081 0.079000004 0.066
4 0 0 0 1 0 0 0 0 0.11 0.081 0.079000004 0.061000001
4 0 0 0 1 0 0 0 0 0.11 0.081 0.079000004 0.061000001
4 0 0 0 1 0 0 0 0 0.103 0.081 0.079000004 0.048999999
4 0 1 0 0 0 0 0 0 0.108 0.086000003 0.079000004 0.050000001
4 0 1 0 0 0 0 0 1 0.112 0.086000003 0.079000004 0.061000001
4 1 0 0 0 0 0 0 0 0.025 0.086000003 0.079000004 0.054000001
4 1 0 0 0 0 0 0 1 0.057999998 0.086000003 0.079000004 0.025
4 1 0 0 0 0 0 0 1 0.057999998 0.086000003 0.079000004 0.025
4 0 0 1 0 0 0 1 0 0.115 0.086000003 0.063000001 0.061000001
4 0 1 0 0 0 0 0 0 0.11 0.018999999 0.079000004 0.054000001
5 1 0 0 0 0 0 0 0 0.103 0.097999997 0.079000004 0.048999999
5 1 0 0 0 0 0 0 0 0.103 0.097999997 0.079000004 0.048999999
5 1 0 0 0 0 0 0 0 0.103 0.097999997 0.079000004 0.048999999
5 0 1 0 0 0 0 0 0 0.108 0.086000003 0.079000004 0.054000001
5 0 1 0 0 0 0 0 0 0.108 0.086000003 0.079000004 0.054000001
5 0 1 0 0 0 0 0 0 0.108 0.086000003 0.079000004 0.054000001
5 1 0 0 0 0 0 0 0 0.108 0.086000003 0.079000004 0.054000001
5 1 0 0 0 0 0 0 0 0.108 0.086000003 0.079000004 0.054000001
5 0 1 0 0 0 0 0 0 0.108 0.086000003 0.079000004 0.054000001
5 0 1 0 0 0 0 0 0 0.108 0.086000003 0.079000004 0.054000001
5 0 1 0 0 0 0 0 0 0.108 0.086000003 0.079000004 0.025
5 0 1 0 0 0 0 0 0 0.108 0.086000003 0.079000004 0.025
5 0 1 0 0 0 0 0 0 0.122 0.086000003 0.086000003 0.050000001
5 1 0 0 0 0 0 0 0 0.125 0.086000003 0.086000003 0.050000001
6 0 0 1 0 0 0 1 0 0.115 0.086000003 0.074000001 0.061000001
6 0 0 1 0 0 0 1 0 0.115 0.086000003 0.074000001 0.061000001
6 0 0 1 0 0 0 0 0 0.108 0.068999998 0.086000003 0.061000001
6 0 0 1 0 0 0 0 0 0.108 0.068999998 0.086000003 0.061000001
6 0 0 1 0 0 0 0 0 0.115 0.050999999 0.086000003 0.066
6 0 0 1 0 0 0 0 0 0.115 0.050999999 0.086000003 0.066
6 0 0 1 0 0 0 0 0 0.115 0.081 0.081 0.066
6 0 0 1 0 0 0 0 0 0.115 0.081 0.081 0.066
6 0 0 1 0 0 0 0 0 0.115 0.081 0.081 0.061000001
6 0 0 1 0 0 0 0 0 0.115 0.081 0.081 0.061000001
6 1 0 0 0 0 0 0 0 0.112 0.081 0.081 0.061000001
6 1 0 0 0 0 0 0 0 0.112 0.081 0.081 0.061000001
6 1 0 0 0 0 0 0 0 0.122 0.086000003 0.086000003 0.061000001
6 1 0 0 0 0 0 0 0 0.122 0.086000003 0.086000003 0.061000001
6 1 0 0 0 0 0 0 0 0.122 0.086000003 0.086000003 0.061000001
6 1 0 0 0 0 0 0 0 0.122 0.086000003 0.086000003 0.061000001
6 1 0 0 0 0 0 0 0 0.122 0.086000003 0.086000003 0.061000001
6 1 0 0 0 0 0 0 0 0.122 0.086000003 0.086000003 0.061000001
6 1 0 0 0 0 0 0 0 0.122 0.086000003 0.086000003 0.061000001
7 0 1 0 0 0 0 0 0 0.11 0.074000001 0.081 0.061000001
7 0 1 0 0 0 0 0 0 0.11 0.074000001 0.081 0.061000001
7 0 1 0 0 0 0 0 0 0.103 0.081 0.081 0.066
7 0 1 0 0 0 0 0 0 0.103 0.081 0.079000004 0.066
7 0 1 0 0 0 0 0 0 0.103 0.081 0.079000004 0.066
7 0 1 0 0 0 0 0 0 0.103 0.081 0.079000004 0.066
7 0 1 0 0 0 0 0 0 0.125 0.081 0.079000004 0.066
7 0 1 0 0 0 0 0 0 0.125 0.081 0.079000004 0.066
7 1 0 0 0 0 0 0 0 0.02 0.097999997 0.079000004 0.048999999
7 0 1 0 0 0 0 0 0 0.103 0.081 0.079000004 0.048999999
7 0 1 0 0 0 1 0 0 0.103 0.061000001 0.079000004 0.048999999
7 1 0 0 0 0 0 0 0 0.108 0.081 0.079000004 0.050000001
7 1 0 0 0 0 0 0 0 0.108 0.081 0.079000004 0.050000001
7 0 1 0 0 0 0 0 0 0.108 0.081 0.079000004 0.050000001
7 0 1 0 0 0 0 0 0 0.108 0.081 0.079000004 0.050000001
7 0 1 0 0 0 0 0 0 0.108 0.081 0.079000004 0.050000001
7 1 0 0 0 0 0 0 0 0.108 0.081 0.079000004 0.050000001
7 0 1 0 0 0 0 0 0 0.115 0.081 0.079000004 0.043000001
7 0 1 0 0 0 0 0 0 0.108 0.063000001 0.079000004 0.050000001
7 1 0 0 0 0 0 0 0 0.108 0.050999999 0.079000004 0.050000001
7 1 0 0 0 0 0 0 0 0.108 0.046999998 0.079000004 0.050000001
8 0 1 0 0 0 0 0 0 0.103 0.074000001 0.081 0.061000001
8 0 1 0 0 0 0 0 0 0.103 0.074000001 0.081 0.061000001
8 0 1 0 0 0 0 0 0 0.103 0.074000001 0.081 0.061000001
8 0 1 0 0 0 0 0 0 0.103 0.074000001 0.081 0.061000001
8 0 1 0 0 0 0 0 0 0.125 0.081 0.079000004 0.066
8 0 1 0 0 0 0 0 0 0.125 0.081 0.079000004 0.066
8 0 1 0 0 0 0 0 0 0.103 0.081 0.079000004 0.048999999
8 0 1 0 0 0 0 0 0 0.103 0.081 0.079000004 0.048999999
8 0 1 0 0 0 0 0 0 0.103 0.081 0.079000004 0.048999999
8 0 1 0 0 0 0 0 0 0.103 0.081 0.079000004 0.048999999
8 0 1 0 0 0 0 0 0 0.125 0.081 0.079000004 0.048999999
8 0 1 0 0 0 0 0 0 0.108 0.081 0.079000004 0.050000001
8 0 1 0 0 0 0 0 0 0.103 0.081 0.079000004 0.048999999
8 0 1 0 0 0 0 0 0 0.103 0.081 0.079000004 0.048999999
8 0 1 0 0 0 0 0 0 0.103 0.081 0.079000004 0.048999999
8 0 1 0 0 0 0 0 0 0.103 0.081 0.079000004 0.048999999
8 0 1 0 0 0 0 0 0 0.103 0.081 0.079000004 0.048999999
8 0 1 0 0 0 1 0 0 0.103 0.061000001 0.079000004 0.048999999
8 0 1 0 0 0 0 0 0 0.108 0.081 0.079000004 0.050000001
8 0 1 0 0 0 0 0 0 0.122 0.086000003 0.086000003 0.050000001
8 0 1 0 0 0 0 0 0 0.108 0.086000003 0.079000004 0.054000001
8 0 1 0 0 0 0 1 0 0.055 0.086000003 0.068999998 0.050000001
8 0 1 0 0 0 0 1 0 0.055 0.086000003 0.068999998 0.050000001
8 0 1 0 0 0 0 0 0 0.108 0.086000003 0.079000004 0.054000001
8 0 1 0 0 0 0 0 0 0.088 0.063000001 0.063000001 0.061000001
9 0 0 1 0 0 0 0 0 0.115 0.081 0.081 0.061000001
9 0 0 1 0 0 0 0 0 0.115 0.081 0.081 0.061000001
9 0 0 1 0 0 0 0 0 0.115 0.081 0.081 0.061000001
9 0 0 1 0 0 0 0 0 0.115 0.081 0.079000004 0.048999999
9 0 0 1 0 0 0 0 0 0.108 0.081 0.081 0.061000001
9 0 0 1 0 0 0 0 0 0.108 0.081 0.081 0.061000001
9 0 0 1 0 0 0 0 0 0.115 0.081 0.081 0.061000001
9 1 0 0 0 0 0 0 0 0.115 0.081 0.079000004 0.048999999
9 0 0 1 0 0 0 0 0 0.108 0.081 0.081 0.061000001
9 1 0 0 0 0 0 0 0 0.115 0.081 0.079000004 0.048999999
9 1 0 0 0 0 0 0 0 0.115 0.081 0.079000004 0.048999999
9 1 0 0 0 0 0 0 0 0.108 0.086000003 0.086000003 0.061000001
9 1 0 0 0 0 0 0 0 0.108 0.086999997 0.093999997 0.068000004
9 1 0 0 0 0 0 0 0 0.108 0.086000003 0.079000004 0.054000001
9 1 0 0 0 0 0 0 0 0.022 0.081 0.086000003 0.061000001
9 1 0 0 0 0 0 0 0 0.122 0.086000003 0.090999998 0.061000001
9 1 0 0 0 0 0 0 0 0.122 0.086000003 0.090999998 0.061000001
9 1 0 0 0 0 0 0 0 0.122 0.086000003 0.086000003 0.061000001
9 1 0 0 0 0 0 0 0 0.122 0.086000003 0.086000003 0.061000001
9 0 1 0 0 0 0 0 0 0.122 0.086000003 0.086000003 0.061000001
9 1 0 0 0 0 0 0 0 0.122 0.086000003 0.086000003 0.061000001
9 1 0 0 0 0 0 0 0 0.122 0.086000003 0.086000003 0.061000001
9 1 0 0 0 0 0 0 0 0.122 0.086000003 0.086000003 0.061000001
9 1 0 0 0 0 0 0 0 0.122 0.081 0.086000003 0.061000001
9 1 0 0 0 0 0 0 0 0.122 0.081 0.086000003 0.061000001
9 1 0 0 0 0 0 0 0 0.122 0.086000003 0.086000003 0.061000001
9 1 0 0 0 0 0 0 0 0.122 0.086000003 0.086000003 0.061000001
10 0 1 0 0 0 0 0 0 0.103 0.081 0.079000004 0.048999999
10 0 1 0 0 0 0 0 0 0.103 0.081 0.079000004 0.048999999
10 0 1 0 0 0 0 0 0 0.103 0.081 0.079000004 0.048999999
10 0 1 0 0 0 1 0 0 0.103 0.061000001 0.079000004 0.048999999
10 0 1 0 0 0 1 0 0 0.103 0.061000001 0.079000004 0.048999999
10 0 1 0 0 0 0 0 0 0.115 0.086000003 0.079000004 0.054000001
10 0 1 0 0 0 0 0 0 0.108 0.086000003 0.079000004 0.054000001
10 0 1 0 0 0 0 0 0 0.108 0.086000003 0.079000004 0.054000001
10 0 1 0 0 0 0 0 0 0.108 0.086000003 0.079000004 0.054000001
10 0 1 0 0 0 1 0 0 0.057 0.063000001 0.081 0.054000001
10 0 1 0 0 0 0 1 0 0.115 0.041000001 0.063000001 0.061000001
10 0 1 0 0 0 0 0 1 0.115 0.063000001 0.079000004 0.061000001
10 0 1 0 0 0 0 0 0 0.115 0.063000001 0.063000001 0.061000001
10 0 1 0 0 0 0 0 0 0.115 0.063000001 0.063000001 0.061000001
11 0 1 0 0 0 0 0 0 0.11 0.086000003 0.081 0.044
11 0 1 0 0 0 0 0 0 0.11 0.086000003 0.081 0.044
11 1 0 0 0 0 0 0 0 0.108 0.086000003 0.079000004 0.054000001
11 1 0 0 0 0 0 0 0 0.108 0.086000003 0.079000004 0.054000001
11 0 0 1 0 0 0 0 0 0.11 0.086000003 0.081 0.061000001
11 0 1 0 0 0 0 0 0 0.11 0.086000003 0.081 0.061000001
11 0 0 0 1 0 0 0 1 0.11 0.086000003 0.081 0.030999999
11 0 0 0 1 0 0 0 1 0.11 0.086000003 0.081 0.030999999
11 0 1 0 0 0 0 0 0 0.11 0.086000003 0.061000001 0.028999999
11 0 1 0 0 0 0 0 0 0.11 0.086000003 0.061000001 0.028999999
12 0 1 0 0 0 0 0 0 0.103 0.081 0.081 0.064000003
12 0 1 0 0 0 0 0 0 0.116 0.081 0.079999998 0.050000001
12 0 1 0 0 0 0 0 0 0.108 0.081 0.079000004 0.061000001
12 0 1 0 0 0 0 0 0 0.108 0.081 0.079000004 0.050000001
12 0 1 0 0 0 0 0 0 0.108 0.081 0.081 0.050000001
12 0 1 0 0 0 0 0 0 0.108 0.081 0.081 0.050000001
12 0 1 0 0 0 0 0 0 0.109 0.081 0.085000001 0.050000001
12 0 1 0 0 0 0 0 0 0.108 0.081 0.081 0.050000001
12 0 1 0 0 0 0 0 0 0.108 0.081 0.081 0.050000001
13 0 1 0 0 0 0 0 0 0.103 0.074000001 0.081 0.061000001
13 0 1 0 0 0 0 0 0 0.103 0.081 0.081 0.064000003
13 0 1 0 0 0 0 0 0 0.103 0.081 0.079000004 0.048999999
13 0 1 0 0 0 0 0 0 0.103 0.081 0.079000004 0.048999999
13 1 0 0 0 0 0 0 0 0.037 0.081 0.079000004 0.048999999
13 1 0 0 0 0 0 0 0 0.097999997 0.081 0.079000004 0.048999999
13 1 0 0 0 0 0 0 0 0.103 0.081 0.079000004 0.048999999
13 1 0 0 0 0 0 0 0 0.103 0.081 0.079000004 0.048999999
13 1 0 0 0 0 0 0 0 0.103 0.081 0.079000004 0.048999999
13 0 1 0 0 0 0 0 0 0.115 0.081 0.079000004 0.048999999
14 1 0 0 0 0 0 0 0 0.0080000004 0.092 0.079000004 0.050000001
14 1 0 0 0 0 0 0 0 0.108 0.092 0.079000004 0.050000001
14 1 0 0 0 0 0 0 0 0.108 0.097999997 0.079000004 0.050000001
14 1 0 0 0 0 0 0 0 0.108 0.097999997 0.079000004 0.050000001
14 1 0 0 0 0 0 0 0 0.108 0.097999997 0.079000004 0.050000001
14 1 0 0 0 0 0 0 0 0.108 0.081 0.079000004 0.050000001
14 1 0 0 0 0 0 0 0 0.108 0.081 0.079000004 0.050000001
14 1 0 0 0 0 0 0 0 0.108 0.063000001 0.079000004 0.050000001
14 1 0 0 0 0 0 0 0 0.108 0.063000001 0.079000004 0.050000001
14 1 0 0 0 0 0 0 0 0.108 0.063000001 0.079000004 0.050000001
14 1 0 0 0 0 0 0 0 0.108 0.086000003 0.079000004 0.050000001
14 1 0 0 0 0 0 0 0 0.108 0.086000003 0.079000004 0.050000001
14 1 0 0 0 0 0 0 0 0.108 0.041999999 0.079000004 0.050000001
15 0 0 1 0 0 0 0 0 0.125 0.074000001 0.081 0.061000001
15 0 0 1 0 0 0 0 0 0.125 0.074000001 0.081 0.061000001
15 0 0 1 0 0 0 0 0 0.103 0.074000001 0.081 0.061000001
15 0 0 1 0 0 0 0 0 0.103 0.074000001 0.081 0.061000001
15 1 0 0 0 0 0 0 0 0.103 0.097999997 0.079000004 0.066
15 0 1 0 0 0 0 0 0 0.103 0.097999997 0.079000004 0.066
15 1 0 0 0 0 0 0 0 0.103 0.097999997 0.079000004 0.066
15 0 1 0 0 0 0 0 0 0.103 0.097999997 0.079000004 0.066
15 0 1 0 0 0 0 0 0 0.103 0.097999997 0.079000004 0.066
15 1 0 0 0 0 0 0 0 0.103 0.097999997 0.079000004 0.066
15 1 0 0 0 0 0 0 0 0.103 0.097999997 0.079000004 0.066
15 1 0 0 0 0 0 0 0 0.103 0.097999997 0.079000004 0.066
15 1 0 0 0 0 0 0 0 0.103 0.097999997 0.079000004 0.066
15 1 0 0 0 0 0 0 0 0.103 0.097999997 0.079000004 0.066
15 1 0 0 0 0 0 0 0 0.103 0.097999997 0.079000004 0.066
15 1 0 0 0 0 0 0 0 0.103 0.097999997 0.079000004 0.066
15 1 0 0 0 0 0 0 0 0.103 0.097999997 0.079000004 0.066
15 1 0 0 0 0 0 0 0 0.103 0.097999997 0.079000004 0.066
15 1 0 0 0 0 0 0 0 0.103 0.097999997 0.079000004 0.048999999
15 0 0 1 0 0 0 0 0 0.103 0.081 0.079000004 0.048999999
15 1 0 0 0 0 0 0 0 0.061999999 0.097999997 0.079000004 0.048999999
15 0 0 1 0 0 0 0 0 0.103 0.081 0.079000004 0.048999999
15 0 0 1 0 0 0 0 0 0.103 0.081 0.079000004 0.048999999
15 0 0 1 0 0 0 0 0 0.103 0.081 0.079000004 0.048999999
15 0 0 1 0 0 0 0 0 0.103 0.081 0.079000004 0.048999999
15 0 0 1 0 0 0 0 0 0.103 0.081 0.079000004 0.048999999
15 0 0 1 0 0 0 0 0 0.103 0.081 0.079000004 0.048999999
15 0 0 1 0 0 0 0 0 0.103 0.081 0.079000004 0.048999999
15 0 0 1 0 0 0 0 0 0.103 0.081 0.079000004 0.048999999
15 0 0 1 0 0 0 0 0 0.103 0.081 0.079000004 0.048999999
15 0 0 1 0 0 0 0 0 0.103 0.081 0.079000004 0.048999999
15 0 0 1 0 0 0 0 0 0.103 0.081 0.079000004 0.048999999
15 0 0 1 0 0 0 0 0 0.103 0.081 0.079000004 0.048999999
15 0 0 1 0 0 0 0 0 0.103 0.081 0.079000004 0.048999999
15 0 0 1 0 0 0 0 0 0.103 0.081 0.079000004 0.048999999
15 0 0 1 0 0 0 0 0 0.103 0.081 0.079000004 0.048999999
15 0 0 1 0 0 0 0 0 0.103 0.081 0.079000004 0.048999999
15 0 0 1 0 0 0 0 0 0.103 0.081 0.079000004 0.048999999
15 0 0 1 0 0 0 0 0 0.103 0.081 0.079000004 0.048999999
15 0 0 1 0 0 0 0 0 0.103 0.081 0.079000004 0.048999999
15 0 0 1 0 0 0 0 0 0.103 0.081 0.079000004 0.048999999
15 0 0 1 0 0 0 0 0 0.103 0.081 0.079000004 0.048999999
15 0 0 1 0 0 0 0 0 0.103 0.081 0.079000004 0.048999999
15 0 0 1 0 0 0 0 0 0.103 0.081 0.079000004 0.048999999
15 0 0 1 0 0 0 0 0 0.103 0.081 0.079000004 0.048999999
15 0 0 1 0 0 0 0 0 0.103 0.081 0.079000004 0.048999999
15 0 0 1 0 0 0 0 0 0.103 0.081 0.079000004 0.048999999
15 0 0 1 0 0 0 0 0 0.103 0.081 0.079000004 0.048999999
15 0 0 1 0 0 0 0 0 0.103 0.081 0.079000004 0.048999999
15 0 0 1 0 0 0 0 0 0.103 0.081 0.079000004 0.048999999
15 0 0 1 0 0 0 0 0 0.103 0.081 0.079000004 0.048999999
15 0 0 1 0 0 1 0 0 0.103 0.061000001 0.079000004 0.048999999
15 0 0 1 0 0 1 0 0 0.103 0.061000001 0.079000004 0.048999999
15 0 0 1 0 0 0 0 0 0.103 0.066 0.079000004 0.048999999
15 0 0 1 0 0 0 0 0 0.103 0.068000004 0.079000004 0.048999999
15 0 0 1 0 0 0 0 0 0.103 0.066 0.079000004 0.048999999
15 0 0 1 0 0 0 0 0 0.103 0.081 0.079000004 0.048999999
15 0 0 1 0 0 0 0 0 0.103 0.081 0.079000004 0.048999999
15 0 0 1 0 0 0 0 0 0.103 0.081 0.079000004 0.048999999
15 0 0 1 0 0 0 0 0 0.193 0.092 0.079000004 0.050000001
15 0 0 1 0 0 0 0 0 0.193 0.092 0.079000004 0.050000001
15 0 0 1 0 0 0 0 0 0.108 0.081 0.079000004 0.048999999
15 0 0 1 0 0 0 0 0 0.115 0.081 0.079000004 0.048999999
15 0 0 1 0 0 0 0 0 0.115 0.081 0.079000004 0.048999999
15 0 0 1 0 0 0 0 0 0.115 0.081 0.079000004 0.048999999
15 0 0 1 0 0 0 0 0 0.115 0.081 0.079000004 0.048999999
15 0 0 1 0 0 0 0 0 0.115 0.081 0.079000004 0.048999999
15 0 0 1 0 0 0 0 0 0.115 0.081 0.079000004 0.048999999
15 0 0 1 0 0 0 0 0 0.115 0.081 0.079000004 0.048999999
15 0 0 1 0 0 0 0 0 0.115 0.081 0.079000004 0.048999999
15 0 0 1 0 0 0 0 0 0.115 0.081 0.079000004 0.048999999
15 0 0 1 0 0 0 0 0 0.115 0.081 0.079000004 0.048999999
15 0 1 0 0 0 0 0 0 0.115 0.081 0.079000004 0.048999999
15 0 0 1 0 0 0 0 1 0.115 0.081 0.079000004 0.033
15 0 0 1 0 0 0 0 1 0.115 0.081 0.079000004 0.033
15 0 0 1 0 0 0 0 1 0.115 0.081 0.079000004 0.033
15 1 0 0 0 0 0 0 0 0.115 0.081 0.079000004 0.037
15 1 0 0 0 0 0 0 0 0.115 0.081 0.079000004 0.037
15 0 0 1 0 0 0 0 0 0.11 0.081 0.079000004 0.035999998
15 0 0 1 0 0 0 0 0 0.115 0.082999997 0.079000004 0.043000001
15 0 0 1 0 0 0 0 0 0.115 0.086000003 0.079000004 0.054000001
15 0 0 1 0 0 0 0 0 0.115 0.086000003 0.079000004 0.054000001
15 0 0 1 0 0 0 0 0 0.115 0.086000003 0.079000004 0.054000001
15 0 0 1 0 0 0 0 0 0.115 0.086000003 0.079000004 0.054000001
15 0 0 1 0 0 0 0 0 0.115 0.086000003 0.079000004 0.054000001
15 0 0 1 0 1 0 0 0 0.090999998 0.086000003 0.079000004 0.054000001
15 0 0 1 0 0 0 0 0 0.115 0.086000003 0.079000004 0.054000001
15 0 0 1 0 0 0 0 0 0.115 0.086000003 0.079000004 0.054000001
15 0 0 1 0 0 0 0 0 0.115 0.086000003 0.079000004 0.054000001
15 0 0 1 0 0 0 0 0 0.115 0.086000003 0.079000004 0.054000001
15 0 0 1 0 1 0 0 0 0.086999997 0.086000003 0.079000004 0.054000001
15 0 0 1 0 1 0 0 0 0.086999997 0.086000003 0.079000004 0.054000001
15 0 0 1 0 1 0 0 0 0.086999997 0.086000003 0.079000004 0.054000001
15 0 0 1 0 0 0 0 0 0.107 0.090000004 0.079000004 0.059
15 0 0 1 0 0 0 0 0 0.107 0.090000004 0.079000004 0.059
15 0 0 1 0 0 0 0 0 0.108 0.086000003 0.079000004 0.054000001
15 0 0 1 0 0 0 0 0 0.108 0.086000003 0.079000004 0.054000001
15 0 0 1 0 0 0 0 0 0.108 0.086000003 0.079000004 0.054000001
15 0 0 1 0 0 0 0 0 0.108 0.086000003 0.079000004 0.054000001
15 0 0 1 0 0 0 0 0 0.108 0.086000003 0.079000004 0.054000001
15 0 0 1 0 0 0 0 0 0.108 0.086000003 0.079000004 0.054000001
15 0 0 1 0 0 0 0 0 0.108 0.086000003 0.079000004 0.054000001
15 0 0 1 0 0 0 0 0 0.108 0.086000003 0.079000004 0.054000001
15 0 0 1 0 0 0 0 0 0.108 0.086000003 0.079000004 0.054000001
15 0 0 1 0 0 0 0 0 0.108 0.086000003 0.079000004 0.054000001
15 0 0 1 0 0 0 0 0 0.108 0.086000003 0.079000004 0.054000001
15 0 0 1 0 0 0 0 0 0.108 0.086000003 0.079000004 0.054000001
15 0 0 1 0 0 0 0 0 0.108 0.086000003 0.079000004 0.054000001
15 0 0 1 0 0 0 0 0 0.108 0.086000003 0.079000004 0.054000001
15 0 0 1 0 0 0 0 0 0.108 0.086000003 0.079000004 0.054000001
15 0 0 1 0 0 0 0 0 0.108 0.086000003 0.079000004 0.054000001
15 0 0 1 0 0 0 0 0 0.108 0.086000003 0.079000004 0.054000001
15 0 0 1 0 0 0 0 0 0.108 0.086000003 0.079000004 0.054000001
15 0 0 1 0 0 0 0 0 0.108 0.086000003 0.079000004 0.054000001
15 0 0 1 0 0 0 0 0 0.108 0.086000003 0.079000004 0.054000001
15 0 0 1 0 0 0 0 0 0.108 0.086000003 0.079000004 0.054000001
15 0 0 1 0 0 0 0 0 0.108 0.086000003 0.079000004 0.054000001
15 0 0 1 0 1 0 0 0 0.108 0.086000003 0.079000004 0.054000001
15 0 0 1 0 0 0 0 0 0.122 0.086000003 0.086000003 0.061000001
15 1 0 0 0 1 0 0 0 0.108 0.086000003 0.079000004 0.025
15 1 0 0 0 0 0 0 1 0.108 0.086000003 0.079000004 0.025
15 1 0 0 0 0 0 0 1 0.108 0.086000003 0.079000004 0.054000001
15 1 0 0 0 0 0 0 1 0.108 0.086000003 0.079000004 0.054000001
15 1 0 0 0 0 0 0 0 0.108 0.086000003 0.079000004 0.043000001
15 1 0 0 0 0 0 0 0 0.108 0.086000003 0.079000004 0.054000001
15 1 0 0 0 0 0 0 0 0.108 0.086000003 0.079000004 0.043000001
15 1 0 0 0 0 0 0 0 0.108 0.086000003 0.079000004 0.054000001
15 1 0 0 0 0 0 0 0 0.108 0.086000003 0.079000004 0.025
15 1 0 0 0 0 0 0 0 0.108 0.086000003 0.079000004 0.025
15 1 0 0 0 0 0 0 0 0.122 0.086000003 0.086000003 0.061000001
15 1 0 0 0 1 0 0 0 0.025 0.086000003 0.079000004 0.054000001
15 1 0 0 0 1 0 0 0 0.108 0.086000003 0.079000004 0.054000001
15 1 0 0 0 1 0 0 0 0.108 0.086000003 0.079000004 0.054000001
15 0 0 1 0 0 0 0 0 0.108 0.086000003 0.079000004 0.054000001
15 0 0 1 0 0 0 0 0 0.108 0.086000003 0.079000004 0.054000001
15 1 0 0 0 0 0 0 0 0.108 0.086000003 0.079000004 0.054000001
15 1 0 0 0 0 0 0 0 0.108 0.086000003 0.079000004 0.054000001
15 0 0 1 0 0 0 0 0 0.122 0.086000003 0.079000004 0.054000001
15 1 0 0 0 0 0 0 0 0.122 0.086000003 0.079000004 0.054000001
15 1 0 0 0 0 0 0 0 0.122 0.086000003 0.079000004 0.054000001
15 0 0 1 0 0 0 0 0 0.122 0.086000003 0.079000004 0.054000001
15 1 0 0 0 1 0 0 0 0.122 0.086000003 0.086000003 0.054000001
